TradeDate,StockCode,IndexWeight,ClosePrice,Volume,Amount,PE_TTM,PB,TotalMarketCap,AnnounceDate,ReportPeriod,ROE,Revenue_YoY,NetProfit_YoY,momentum_5_raw,momentum_20_raw,momentum_60_raw,reversal_5_raw,volatility_20_raw,downside_vol_20_raw,drawdown_20_raw,turnover_proxy_20_raw,illiq_20_raw,roe_raw,size_log_mcap_raw,ep_ttm_raw,bp_inv_raw,revenue_yoy_raw,netprofit_yoy_raw
20231229,000800.SZ,0.045,22.5295,142526.03,120824.047,27.5129,1.6339,39414487037.5,20231031,20230930.0,1.7239,58.0135,163.2108,0.0023580183747469174,-0.11642436103082199,-0.020737527492110996,-0.0023580183747469174,0.013401941670645788,0.009214388824473759,-0.11180890655060405,4.629130121986114e-06,7.554637678143036e-08,1.7239,24.397399276975523,0.036346586510327884,0.6120325601321991,58.0135,163.2108
20231229,000858.SZ,1.567,2583.8354,194540.76,2730826.835,18.4406,4.4576,544628419181.55,20231028,20230930.0,19.3331,12.1132,14.2374,0.05164140585736465,-0.04687184548985435,-0.10115311938000104,-0.05164140585736465,0.017347912352561307,0.010669857587913832,-0.0379842460629678,4.395653869463063e-06,4.455664789753473e-09,19.3331,27.023369599411684,0.05422817044998536,0.22433596554199567,12.1132,14.2374
20231229,000876.SZ,0.122,169.2872,202864.51,188697.155,-16.2235,2.0007,42366627072.84,20231028,20230930.0,-14.383,6.3021,-42.5184,0.02643154978630058,0.021929994011629095,-0.1527273182267489,-0.02643154978630058,0.016182951736504147,0.008268566376741213,-0.038183535047878525,5.050353677135635e-06,6.519965753648146e-08,-14.383,24.469626791921897,-0.06163898049126267,0.49982506122856996,6.3021,-42.5184
20231229,000877.SZ,0.067,49.156,110126.0,74099.689,107.2749,0.7263,57871664397.52,20231026,20230930.0,0.063,-18.5014,-98.7492,0.003003542220988864,-0.04571468507575116,-0.1413874114636554,-0.003003542220988864,0.012595926130549061,0.008052803650516827,-0.041606550984597424,7.182192479911071e-07,2.3615198981388666e-07,0.063,24.781493713091784,0.009321845091442639,1.3768415255404105,-18.5014,-98.7492
20231229,000895.SZ,0.16,690.802,95844.45,255257.965,15.7319,4.6001,92541100999.23,20231025,20230930.0,20.6206,3.726,6.4321,0.04745100019302284,0.029683814350394133,0.012125693691624084,-0.04745100019302284,0.007996399842365484,0.004387827154724136,0.0,2.421353450890769e-06,2.9342900082099623e-08,20.6206,25.250918717903982,0.06356511292342311,0.21738657855264015,3.726,6.4321
20231229,000938.SZ,0.255,136.9579,365395.67,707738.761,26.8784,1.6578,55342545561.9,20231030,20230930.0,4.7247,2.4585,-6.0329,0.03199955994671133,-0.07769352503451299,-0.17904137704493517,-0.03199955994671133,0.02688529523290758,0.01748668142262482,-0.08293855205722622,1.4688431923338355e-05,2.3147380937655173e-08,4.7247,24.736807808836012,0.0372045955116376,0.6032090722644469,2.4585,-6.0329
20231229,000963.SZ,0.209,530.4982,159487.59,650361.814,26.8726,3.5835,72738474928.08,20231025,20230930.0,11.2616,9.1032,10.4759,0.04512224721155311,0.006066573575955747,-0.01846585600243933,-0.04512224721155311,0.013146803284897339,0.0067938350428977876,0.0,3.970193129605285e-06,3.1108287519061074e-08,11.2616,25.010136310215625,0.0372126254995795,0.27905678805636946,9.1032,10.4759
20231229,000977.SZ,0.197,220.2183,443377.9,1471881.609,37.0041,2.8769,48874886050.4,20231031,20230930.0,4.593,-8.8509,-49.1246,0.018404678167856403,-0.0909093536085257,-0.11725608910402929,-0.018404678167856403,0.027961255539828245,0.01861965318975622,-0.08991225532576119,4.2373210687171704e-05,1.0660618425474e-08,4.593,24.61252952379961,0.02702403247207742,0.3475963710938858,-8.8509,-49.1246
20231229,000983.SZ,0.129,104.5552,379331.17,370714.576,6.956,1.5162,56089758462.92,20231026,20230930.0,16.1012,-16.0199,-39.6629,-0.014954424476529171,0.0,-0.017892166071764026,0.014954424476529171,0.014808267783350095,0.008242176879412632,-0.03703655947649809,7.423099002180881e-06,2.4188069923601566e-08,16.1012,24.750219074215988,0.1437607820586544,0.6595435958316844,-16.0199,-39.6629
20231229,000999.SZ,0.113,106.9926,61740.54,305168.637,16.9511,2.6562,49142390320.0,20231028,20230930.0,13.5317,53.649,23.0628,1.244443045940843,1.0658930295423827,1.1680364741641336,-1.244443045940843,0.2789290111116479,0.010731492458013888,0.0,3.6709644204215414e-06,3.093112155190499e-07,13.5317,24.617987845917053,0.0589932216788291,0.37647767487387995,53.649,23.0628
